Skamania|01529220|[-2024136.6224000007, 2787965.136600001, -1944811.1453000007, 2877357.9069000008]
Howard|01383899|[-534668.1763000004, 1014777.9614000004, -483209.41460000037, 1066229.9982000003]
Lamb|01383926|[-607465.3071999997, 1213286.1001000004, -555829.7956999997, 1270969.4566000004]
Lubbock|01383937|[-561102.7017999999, 1162371.2593999999, -510963.3005999999, 1213286.1001]
Harding|01265792|[-630349.4877000004, 2489381.3093999997, -538488.0410000004, 2577214.1136]
Daggett|01448019|[-1167115.9284000006, 2036193.6640000008, -1085520.6690000005, 2084599.917100001]
Iron|01448025|[-1569165.1033999994, 1737348.1591999996, -1423314.4199999995, 1827848.6526999997]
Millard|01448027|[-1548478.3099000007, 1850230.8076000009, -1361793.6215000006, 1981243.5238000008]
Albany|01605066|[-859557.3844000008, 2036539.9308000002, -757832.5678000008, 2202969.9762000004]
Campbell|01605068|[-804988.6571999993, 2313254.4601000007, -713630.5978999994, 2486618.744300001]
Goshen|01605073|[-715291.4145, 2090383.3169, -655889.2461999999, 2211185.7604]
Johnson|01609191|[-899176.9696999993, 2320439.6149000004, -791840.7012999994, 2450556.9436000003]
Uinta|01605084|[-1250354.7984999996, 2085208.3905999996, -1158426.0679999995, 2162267.5385]
Washakie|01605085|[-998919.9395000003, 2330793.8818999995, -885155.7414000003, 2419071.7851999993]
Gilpin|00198139|[-820862.2902000006, 1898067.3924000002, -794705.9608000006, 1921093.9380000003]
Boundary|00395159|[-1549235.5190999992, 2990792.7917, -1474367.3204999992, 3059861.9749]
Cochise|00025442|[-1365889.0997000001, 1002286.8624, -1216673.8663, 1141999.9421]
Navajo|00042808|[-1347120.7734999992, 1260140.3163, -1229881.1287999991, 1651831.4477000001]
Fresno|00277274|[-2179302.1369000003, 1705069.705, -1956136.2189000002, 1859127.4193000002]
Mesa|00198154|[-1124723.0757, 1788421.7126000002, -970234.8513999999, 1892387.8058000002]
Cheyenne|00484981|[-514679.5286999997, 1851734.0961000007, -457634.2051999997, 1903622.0415000007]
Okanogan|01531928|[-1826719.0221999995, 2979176.4663999993, -1675649.7554999995, 3127616.8834999995]
Otero|00198160|[-703451.5770999994, 1648075.2174999993, -640691.7690999995, 1718251.0528999993]
Modoc|00277289|[-2092638.2926000003, 2270470.8412999995, -1953555.9113000003, 2389226.3745999993]
Santa Cruz|00277308|[-2285619.5963000003, 1841575.0868999995, -2230518.3402000004, 1896847.2779999995]
Tehama|01692767|[-2255832.3911000006, 2165313.9722000007, -2110057.4083000007, 2243890.8991000005]
Ventura|00277320|[-2159940.9909000006, 1394180.4330000002, -2048385.6035000007, 1576479.9095]
Baca|00198120|[-624134.9520999994, 1566902.8616000004, -527683.9399999994, 1645873.1655000004]
Bent|00198121|[-646496.9986000005, 1643812.7575000003, -583843.6412000005, 1717532.8449000004]
Broomfield|01945881|[-775572.8292999994, 1911753.6290000007, -756727.7096999994, 1927737.8639000007]
Cheyenne|00198124|[-618143.3168000001, 1748355.7803000007, -518121.9485000002, 1802265.0270000007]
El Paso|00198135|[-779371.9740999993, 1750834.4066000003, -688798.1175999993, 1826205.9400000004]
Minidoka|00394807|[-1455216.0947999991, 2303167.2646999992, -1400120.176399999, 2378154.273799999]
Oneida|00399759|[-1391181.3508000001, 2222705.042300001, -1311320.2964, 2283837.2460000007]
Adams|01034210|[-542637.4824999999, 2565399.5303000007, -463531.46679999994, 2607884.6642000005]
Bottineau|01034227|[-408783.60170000046, 2844968.8604000006, -308376.6928000005, 2899956.6768000005]
Bowman|01035619|[-623882.8301999997, 2570755.349300001, -539882.7708999998, 2614238.191700001]
Santa Fe|00933322|[-924968.5918000005, 1376330.9129999997, -866548.9628000006, 1486596.5948999997]
Union|00929115|[-713025.9426000006, 1432917.4673999995, -616758.5623000007, 1580062.7927999995]
Kiowa|00198146|[-649493.4433999993, 1709601.3888000008, -521089.2804999993, 1754810.9045000009]
Logan|00198153|[-636242.1802999992, 1955749.1879999992, -554719.5501999992, 2024352.9928999993]
Moffat|00198156|[-1097524.1053999998, 1969690.2798999995, -942131.1604999998, 2073714.5775999995]
Slope|01035896|[-620738.9057999998, 2607573.0317, -531865.8653999998, 2651261.6526]
Montrose|00198158|[-1128492.1201000009, 1745014.0842000004, -988855.7910000009, 1807100.0522000005]
Prowers|00198165|[-589256.8526000008, 1639735.2610999998, -523495.3064000008, 1713467.7641999999]
Rio Blanco|00198167|[-1106153.6120999996, 1916385.0085000005, -929033.5565999995, 1987403.4932000004]
Saguache|00198170|[-955280.4141000006, 1676003.705, -820438.6346000007, 1765529.3432]
Teller|00198175|[-802498.4900000002, 1771913.8038999997, -767990.2204000002, 1828644.1027999998]
Granite|01719605|[-1372253.7343000006, 2674636.4531999994, -1300141.4353000005, 2771020.7837999994]
Colfax|00929117|[-830343.8946000002, 1493199.1412000004, -705177.3532000002, 1589622.0935000004]
Morton|00485135|[-532364.9191999994, 1564553.6552000009, -487050.53729999944, 1611204.7909000008]
Sherman|00485053|[-517561.0912999995, 1803149.6520000007, -458534.0443999995, 1854976.7282000007]
Ada|00395066|[-1643467.0482, 2404759.0121, -1594154.6855000001, 2489545.2992]
Latah|00395613|[-1605628.9922000002, 2790149.5182000007, -1540984.7923000003, 2858658.289200001]
Lincoln|00395624|[-1501454.1925000008, 2331069.0176999997, -1424038.6308000009, 2391474.7501999997]
San Diego|00277301|[-1978658.2956000008, 1258485.4731, -1841459.6114000008, 1383340.7383]
Columbia|01135847|[-2100235.534, 2818023.8543999996, -2053777.1661, 2876145.8787999996]
Yamhill|01135866|[-2154378.853700001, 2755245.2828, -2077751.2423000007, 2802312.6935]
Musselshell|01719593|[-996682.1717000008, 2634203.7874, -903145.3581000008, 2708283.2819]
Treasure|01719563|[-901890.3067000005, 2591314.2709, -844969.2923000006, 2666061.0677]
Wheatland|01719560|[-1100074.788899999, 2654192.4930000007, -1024414.0710999991, 2719597.4933000007]
Adams|01531601|[-1774723.1141, 2836971.7621999998, -1656428.0089999998, 2907046.2676999997]
Spokane|01529225|[-1646319.8242000006, 2872903.8214999996, -1569273.2171000007, 2966116.9552999996]
Elko|00857664|[-1739590.1163999997, 2044411.2895, -1475457.7773999998, 2301274.4515]
Storey|00858642|[-2006599.4919000007, 2054677.6012999993, -1960488.1107000008, 2086774.1930999993]
Bernalillo|01702363|[-1008218.1477000006, 1361367.9856000002, -917572.6917000005, 1410802.0399000002]
Cibola|00933051|[-1183635.6766999997, 1339730.8335999995, -1000019.8290999997, 1434765.1302999996]
Doña Ana|00929109|[-1062737.5548, 1022561.1672, -957776.241, 1161345.0886]
Los Alamos|01702366|[-931118.3550000004, 1460758.1840000004, -909049.9329000005, 1485602.7424000003]
Jefferson|01531936|[-2124623.7070000004, 3022717.4778000005, -1978686.4536000004, 3087209.5654000007]
Sevier|01448034|[-1419834.727499999, 1826243.1777, -1306471.0656999992, 1895435.7863999999]
Duchesne|01448021|[-1256774.841, 1952318.6914000008, -1165169.6578, 2070054.7441000007]
Hot Springs|01605074|[-1063368.1084000003, 2332338.3631999996, -929134.8636000003, 2411818.4331999994]
Kern|02054176|[-2149068.9674999993, 1529322.9806999993, -1921152.0031999992, 1689554.3640999992]
Parmer|01383970|[-642709.4968999997, 1270420.6273999996, -592119.5671999997, 1322226.3581999997]
Randall|01383976|[-559826.7096999995, 1313706.4721, -507464.12759999954, 1365369.3213999998]
Hamilton|00485327|[-527048.0735999998, 1647296.9331, -480084.7918999998, 1708892.1614]
Carbon|01605069|[-991886.6703999992, 2045615.1552000009, -822024.0485999993, 2216530.6309000007]
Custer|01720109|[-791608.1366000008, 2565903.1524, -670267.5846000008, 2693175.2225]
Crook|01605071|[-722827.5069999993, 2381620.281300001, -633753.0119999993, 2479864.642900001]
Laramie|01605075|[-772889.0017000008, 2027603.6667999998, -665785.9223000008, 2109911.2164]
Niobrara|01605078|[-724118.1798, 2207112.730799999, -647622.2458, 2312019.614599999]
Sublette|01605082|[-1187895.5650999993, 2213653.6942999996, -1061432.3204999992, 2358190.6725999997]
Sweetwater|01609192|[-1168036.3950999994, 2061498.413899999, -942069.1186999994, 2226193.973499999]
Dawson|01715632|[-715554.2737000007, 2681348.5588000007, -632492.2695000008, 2789833.556500001]
Fallon|01688745|[-686861.6451999992, 2570198.989499999, -617341.1737999992, 2662709.6272999994]
Golden Valley|01723078|[-1053433.8754999992, 2635129.919399999, -984224.2236999992, 2712385.641099999]
Liberty|01720036|[-1152030.7633999996, 2879523.3071999997, -1087916.3167999997, 2978614.3138999995]
Prairie|01715847|[-770882.4513000008, 2649448.2898999993, -657886.7523000007, 2728457.403499999]
Sweet Grass|01719569|[-1113324.8211000003, 2546463.7354000006, -1036665.2268000003, 2664156.0619000006]
El Dorado|00277273|[-2140512.8463000003, 1991072.2086999994, -2030246.1057000004, 2051282.9350999994]
Archuleta|00198119|[-1009775.5747999996, 1600926.1993000004, -921801.2169999996, 1658853.1539000005]
Kit Carson|00198147|[-613701.7721999995, 1796670.7661000006, -514641.20529999956, 1861253.6907000006]
Morgan|00198159|[-688849.1397999991, 1911992.8463000003, -626642.7540999991, 1975047.8400000003]
Sierra|00277310|[-2110799.3968, 2081918.8538000006, -2017304.0260000003, 2136655.1759000006]
Wibaux|01696629|[-659896.7122000009, 2654143.6871000007, -610256.2668000009, 2738042.341600001]
Sedgwick|00198173|[-556521.1238000002, 1987075.988500001, -504612.46160000016, 2018678.493100001]
Hooker|00835867|[-447767.97020000033, 2092054.1117000002, -397997.3953000003, 2133950.3408000004]
Keith|00835872|[-504616.9668000005, 2011529.9892999995, -437048.38270000054, 2059233.3096999996]
Bennett|01265812|[-494101.01669999957, 2234123.6676000003, -421348.93879999954, 2282081.2344000004]
Perkins|00835889|[-506766.81039999984, 1977288.4010000005, -437831.46489999985, 2015498.9670000006]
Butte|01265793|[-637629.6221999992, 2421868.5942, -545617.1795999992, 2496085.5602]
Culberson|01383840|[-851295.1574000008, 883040.5866, -753749.1127000009, 1031160.9217000001]
Dallam|01383841|[-627989.1621000003, 1462758.8731999993, -546533.1369000003, 1517932.0942999993]
Dawson|01383843|[-579099.0318999998, 1066229.9982000003, -528483.1564999998, 1117550.5743000002]
Hansford|01383883|[-501736.4360000007, 1457073.3950999994, -451096.8898000007, 1509450.1455999995]
Custer|01265788|[-647862.6889999993, 2296707.0786000006, -535091.8835999994, 2345303.8686000006]
Fall River|01265787|[-652232.6026000008, 2243656.4309, -563260.6810000008, 2303531.0372]
Lincoln|00863992|[-1745014.3752999995, 1684174.0770999994, -1546246.3657999996, 1901902.2999999993]
Mineral|00858644|[-1983135.2931999993, 1878817.1031, -1857677.0999999992, 2019131.9716999999]
Hartley|01383888|[-631641.0982000008, 1414965.2911, -549812.6209000008, 1468196.5]
Chaves|01702364|[-872562.1715999991, 1088227.9612999996, -690903.0730999991, 1262929.1598999996]
Curry|00933053|[-706171.5063000005, 1272635.7269000001, -637268.8010000004, 1346911.7774]
Eddy|00936829|[-830858.2653000001, 1021298.8148999996, -720756.7268000001, 1137382.4383999996]
Otero|00929104|[-973941.5945999995, 1030540.4633, -825819.8388999995, 1198912.1186]
Jackson|01265794|[-494032.8172999993, 2277758.0485999994, -404535.7043999993, 2348934.8583999993]
Hockley|01383895|[-608957.5453999992, 1164728.3360000001, -558896.7659999992, 1216586.475]
Hutchinson|01383902|[-504535.8072999995, 1408996.1758000003, -453808.0510999995, 1459791.2279000003]
Las Animas|00198151|[-805916.1328999996, 1574055.6021999996, -617878.7776999996, 1674343.0832999996]
Sherman|01383996|[-549812.6208999995, 1459791.2279000003, -498834.4184999995, 1512501.3946000002]
Terry|01384008|[-612300.6144999992, 1116839.6298000002, -561102.7017999992, 1167800.5407000002]
Lawrence|01266996|[-641581.6213000007, 2373307.637599999, -592759.1148000007, 2427194.0779999993]
Lynn|01383938|[-564195.1709000003, 1114038.4287, -513193.12780000025, 1164728.3360000001]
Pima|00025446|[-1620303.0165999997, 1045289.7887000004, -1345121.0335999997, 1195385.8642000004]
Ziebach|01266993|[-475609.9600000009, 2406369.3238999993, -404276.4844000009, 2513063.9139999994]
Wheeler|01135865|[-1915108.3243000004, 2601557.8291999996, -1844944.2707000005, 2700305.7830999997]
Crowley|00198128|[-698686.2182, 1702041.5589000005, -647521.3176, 1750834.4066000006]
Corson|01265811|[-468813.9582000002, 2506068.6338, -335590.6014000002, 2565411.1628]
Bonner|00395158|[-1570967.3616000004, 2929229.0978999995, -1485850.3907000003, 3043501.9590999996]
Washington|01155137|[-2120542.2908999994, 2775562.166200001, -2062165.6568999994, 2836842.4289000006]
Kootenai|00395661|[-1585626.4509999994, 2877916.204500001, -1520129.3686999995, 2950304.281200001]
Jackson|01135853|[-2209521.8882999998, 2408990.2344000004, -2104235.8910999997, 2517772.4837]
Lincoln|01135856|[-2205179.7552000005, 2686663.691400001, -2150938.8313000007, 2773165.229500001]
Garfield|01533500|[-1669181.1368000004, 2744143.7162999995, -1620993.5892000005, 2823975.9120999994]
Polk|01135862|[-2160664.367900001, 2719137.928200001, -2100399.435200001, 2770017.0004000007]
Mercer|01034233|[-471451.17620000057, 2678979.5808000006, -399851.5970000006, 2746543.2691000006]
Richland|01715338|[-696968.9837999996, 2733254.3508, -604593.7200999996, 2825976.41]
Oglala Lakota|01266992|[-567184.9103999995, 2238409.4656000007, -491787.96009999944, 2319113.564700001]
Wasco|01155136|[-2008840.0938000008, 2671240.8511999995, -1903154.183000001, 2787036.0782999992]
San Juan|01448032|[-1352824.0370000005, 1629466.0669999998, -1124723.0757000004, 1808115.3911999997]
Weld|00198177|[-765150.4227000009, 1916630.4788000006, -631301.528900001, 2033866.3421000007]
Piute|01448029|[-1420351.8352000006, 1794150.0671999995, -1355802.5112000005, 1843729.4865999995]
Wayne|01448041|[-1368875.3276000004, 1768283.6508000009, -1199986.9445000004, 1832573.9906000008]
Dunn|01035623|[-539213.9912, 2682738.252800001, -466810.63600000006, 2776222.646300001]
Socorro|01702371|[-1078451.4839999992, 1209099.0959, -905283.9245999992, 1345347.6891]
Floyd|01383862|[-510963.3005999997, 1208668.1098999996, -460204.4189999997, 1264782.5078999996]
Garza|01383870|[-516073.7134000007, 1112311.4156999998, -465378.2059000007, 1162371.2593999999]
Texas|01101857|[-535006.4265000001, 1506151.5855, -435809.34900000005, 1566837.3598]
Guadalupe|00929111|[-848783.7997999992, 1291709.5866999999, -732479.6964999993, 1391972.2658]
Jeff Davis|01383907|[-857632.7336999997, 845860.1856000004, -710569.3251999997, 924991.0506000004]
Midland|01383950|[-593414.0010000002, 969517.0210999995, -542274.4954000001, 1021003.8124999995]
Potter|01383973|[-556540.5479000006, 1362308.0407999996, -504558.5881000006, 1414129.3346999995]
Upton|01384016|[-598887.4332999997, 906032.0971999997, -545195.2109999997, 972774.5570999997]
Cache|01448017|[-1323578.2150999997, 2148429.3007999994, -1267689.8473999996, 2223373.239799999]
Washington|01448040|[-1581791.4276, 1682907.6460999995, -1472246.679, 1768017.5615999997]
Oldham|01383965|[-635355.4298, 1365369.3213999998, -552897.9102, 1419880.3452999997]
Asotin|01533502|[-1652194.2485000007, 2734196.3290999997, -1605841.7394000008, 2790037.2222999996]
Bingham|00400593|[-1374531.1435000002, 2327999.2424, -1253233.6033000003, 2409862.9458]
Box Butte|00835991|[-610978.7854999993, 2130861.8904, -550191.8441999994, 2183648.346]
Klickitat|01529219|[-1969049.9616999999, 2765357.8643999994, -1830873.1819, 2827673.4833999993]
Sheridan|01677577|[-672281.2484000009, 2846526.302100001, -595594.3833000008, 2920092.691600001]
Cheyenne|00835838|[-615385.5715999994, 2018519.257099999, -547994.8253999995, 2071668.518899999]
Dundy|00835850|[-511746.5035999995, 1899897.5441999994, -448041.7440999995, 1942322.2130999994]
Kimball|00835874|[-671177.6326000001, 2023155.4827999994, -611573.1981000002, 2071304.2746999995]
Scotts Bluff|00835900|[-664543.6889999993, 2100861.3128999993, -605122.8057999993, 2139154.321199999]
Roosevelt|01702369|[-726973.3561000004, 1191117.6589000002, -642789.4833000004, 1312849.2445000003]
Douglas|00858643|[-2037521.771400001, 1968772.5818000007, -1977913.792200001, 2045857.6631000007]
Lea|01702365|[-729232.9947999995, 1016520.6562000001, -649644.6772999995, 1195798.3702]
Burke|01034235|[-515942.5823999997, 2853596.4443999995, -445796.3317999997, 2906921.6670999993]
Hettinger|01034209|[-534413.6660999991, 2594292.9723000005, -462998.4214999991, 2646125.1249000006]
Gooding|00395441|[-1539264.4629999995, 2331662.660700001, -1493932.4856999996, 2399321.379600001]
Cimarron|01101800|[-620900.6773000006, 1511792.7054999992, -531142.3996000006, 1573499.9878999991]
Renville|01034229|[-447756.97100000083, 2838734.6400000006, -377337.4720000008, 2902241.0883000004]
Deaf Smith|01383845|[-639000.7555999998, 1316630.4694999997, -556540.5478999998, 1370847.2501999997]
Val Verde|01384018|[-556379.9091999996, 696439.9663000004, -451270.0423999996, 818100.8276000004]
Sanpete|01448033|[-1366689.1525999997, 1883918.2005000003, -1288101.5259999996, 1974980.7482000003]
Sioux|00835904|[-661656.9973000009, 2135007.408, -607503.7569000009, 2250419.3299999996]
Pierce|01529159|[-2015814.5778, 2903560.521400001, -1913693.9531, 2997461.824500001]
Wahkiakum|01513275|[-2111323.5525, 2873936.646400001, -2070572.1182000001, 2909362.962900001]
Phillips|00198163|[-560088.7541000005, 1952472.0869999994, -506387.0088000005, 1990410.9465999994]
Wallowa|01155135|[-1693282.2375000007, 2632552.9504000004, -1584307.4556000007, 2753202.0786000006]
Haakon|01266988|[-479797.60909999907, 2344466.1089999992, -402139.6360999991, 2428548.5693999995]
Lincoln|00929116|[-956595.1833999995, 1157423.5357999997, -810515.0322999995, 1295356.0573999998]
Jerome|00395662|[-1507602.7655999996, 2307144.030099999, -1450487.6359999995, 2353757.634299999]
Tillamook|01135864|[-2172792.7796, 2766621.8319000006, -2100235.534, 2850808.7943000006]
Perkins|01266990|[-547034.2097999994, 2464880.644200001, -465574.22269999934, 2570442.096100001]
Reeves|01383980|[-769524.8605000004, 883391.0188999996, -663818.4392000004, 1023624.5716999995]
Yoakum|01384036|[-655822.8891000003, 1119954.0400999999, -608957.5454000003, 1170855.1571999998]
San Juan|01531931|[-2000655.3312, 3105442.1910999995, -1965493.6997999998, 3147685.9221999994]
Garfield|00198138|[-1110637.7667999994, 1871350.0733000003, -930723.7893999994, 1954029.9747000004]
Yellowstone|01719558|[-1002761.5324000008, 2559264.7228999995, -884939.3497000008, 2668029.3037999994]
Mineral|00198155|[-973737.3310000002, 1648031.9030000009, -929766.8318000003, 1715010.6299000008]
Lyon|00858645|[-2006599.4919000007, 1946932.7313, -1930759.0327000008, 2094333.4646]
El Paso|01383855|[-1000349.7548999991, 973329.7007999998, -938476.0167999992, 1047566.7532999997]
Emery|01448022|[-1316574.8473000005, 1808115.3912000004, -1190707.5041000005, 1957560.0348000005]
Grant|01531924|[-1820025.0154, 2851567.7643, -1713343.8429999999, 2984354.2075]
Orange|00277294|[-2016208.8427000009, 1372311.2465000004, -1955401.9620000008, 1441069.1583000002]
Yolo|00277321|[-2241015.3567999993, 1994604.0102999993, -2174489.4210999995, 2079561.3771999993]
Bear Lake|00395090|[-1276191.117900001, 2208874.651900001, -1223624.493800001, 2281221.6142000007]
Trinity|00277317|[-2299130.6077999994, 2205454.460999999, -2171159.7336999993, 2346569.6886999994]
Nez Perce|00399394|[-1612393.1454000007, 2716875.936899999, -1556264.9613000008, 2797880.3013999993]
Dawes|00835844|[-610878.0679000001, 2179834.0963000003, -550303.1182000001, 2246806.8090000004]
Lake|00198149|[-905356.9926999994, 1827997.9585999995, -863471.4003999993, 1866136.1581999995]
Moore|01383956|[-552947.0687000006, 1411142.9760999996, -501736.4360000006, 1462758.8731999996]
Dolores|00198132|[-1138878.6577000003, 1683364.4461000003, -1032127.5766000004, 1727336.8107000003]
McLean|01034232|[-481927.55969999917, 2694131.1056999993, -345688.08299999917, 2777542.426799999]
Hidalgo|00929106|[-1233579.2222000007, 991812.7704999996, -1147664.9259000006, 1161752.8365999996]
Swisher|01384004|[-547409.4888000004, 1264265.4878000002, -496622.4160000004, 1315816.9753000003]
Beaverhead|01719627|[-1389624.4389999993, 2492620.625600001, -1218476.0321999993, 2675173.299300001]
Petroleum|01719590|[-968826.5472999997, 2697039.9289999995, -899646.2632999998, 2792536.5496999994]
San Juan|00936844|[-1161824.9474, 1502232.2623999994, -1004452.3489, 1629466.0669999993]
Platte|01605080|[-765818.1761000007, 2104638.0572999995, -704884.2358000007, 2215629.9687999994]
Deuel|00835846|[-552018.0832000002, 2015329.6915000007, -503376.3994000002, 2042920.1722000006]
La Plata|00198148|[-1088415.5335000008, 1611830.6077999994, -1001176.6910000008, 1688234.9520999994]
Grant|00835859|[-500686.7887999993, 2094952.2367000002, -445591.3708999993, 2137275.7491]
Sandoval|00929113|[-1036110.6873000003, 1400677.8326000003, -913690.0408000003, 1526603.7935000004]
Clark|01531820|[-2059494.8721999992, 2787889.4953000005, -2008556.0260999992, 2843139.4389000004]
Lake|01135854|[-2038789.6933999993, 2345309.9988, -1882482.7494999992, 2561303.1394]
Glacier|01719607|[-1332135.7513999995, 2920273.010500001, -1193942.7237999996, 3014974.706400001]
Madera|00277284|[-2139179.4208000004, 1796042.2246000003, -1993755.5262000004, 1886080.1876000003]
Inyo|01804637|[-1980559.3608999997, 1598551.9136999995, -1747237.5531999997, 1840608.0768999995]
Andrews|01383787|[-663016.2039999999, 1020514.6786000002, -579876.2030999999, 1074512.3298000002]
Carson|01383818|[-507464.1275999993, 1359469.7830999997, -456413.3191999993, 1411574.7365999997]
Converse|01605070|[-822223.3590999991, 2181219.7255000006, -715423.6314999991, 2320900.0751000005]
Rawlins|00485040|[-460645.77410000004, 1848638.7281999998, -400833.29970000003, 1900274.5108999999]
Hill|01720048|[-1102103.4052000009, 2865242.3540000003, -996037.1339000008, 2972620.7695000004]
Arthur|00835825|[-496270.2142999992, 2056020.9265, -446163.38899999915, 2097638.8457]
Stanton|00485055|[-529500.2336999997, 1608364.2136000004, -482198.06909999973, 1650280.2772000004]
McPherson|00835881|[-448442.2725000009, 2052742.9968999997, -388898.9286000009, 2094876.4910999998]
Amador|01675841|[-2143052.4799000006, 1968760.1403, -2051788.3015000005, 2004097.1424]
Sacramento|00277298|[-2219896.863399999, 1966995.1489000004, -2137016.788599999, 2040500.9788000004]
Hinsdale|00198142|[-1005867.3504000008, 1655205.8099000007, -952852.0400000009, 1740380.0946000007]
De Baca|00933054|[-813334.5417999998, 1246539.5996000003, -722358.7003999997, 1335283.8846000002]
Josephine|01155133|[-2261044.2267000005, 2430083.955499999, -2187375.8705000007, 2525035.953599999]
Union|01164165|[-1763494.2212000005, 2636757.253799999, -1656605.9887000006, 2737972.622799999]
Martin|01383941|[-583073.6316999998, 1017560.1914999997, -531161.1361999998, 1069062.9532999997]
Davis|01448020|[-1367898.5681999996, 2089303.6103000008, -1309873.8694999996, 2130625.5186000005]
Utah|01448038|[-1362350.9395000003, 1964396.4299999997, -1253927.2753000003, 2058930.8741999997]
Douglas|01531818|[-1825106.5580000002, 2921721.4990999997, -1709705.8787000002, 3011890.2438]
Napa|00277292|[-2268923.1492, 1991589.6329999994, -2226344.3282, 2072772.2616999994]
Sonoma|01657246|[-2337057.3955000006, 1993279.0988999996, -2256458.3795000007, 2090095.5004999996]
Eagle|00198134|[-946595.5943, 1861544.2902000006, -863877.0327, 1932905.0262000007]
Weber|01448042|[-1367898.5681999996, 2124367.292300001, -1274592.0509999995, 2158423.685100001]
Lincoln|01605076|[-1240010.3235, 2149473.6066999994, -1147474.689, 2353886.3404999995]
Crook|01155128|[-1978821.7598, 2538168.2250999995, -1862553.4493000002, 2652622.2988999994]
Mariposa|00277286|[-2108495.049799999, 1837523.7039, -2012945.6116999993, 1908181.5754]
King|01531933|[-1990195.7372999992, 2934357.0271000005, -1872526.1154999991, 3028545.2209000005]
Larimer|00198150|[-849255.1875999998, 1952654.1541000009, -745189.3675999998, 2044272.472300001]
Merced|00277288|[-2200801.9623000007, 1809034.5381000005, -2092740.0476000006, 1893770.9913000006]
Grand|00198140|[-898315.8475000001, 1896226.7238999996, -811750.0458000002, 1987011.1422999997]
Phillips|01720023|[-970982.1217999998, 2773895.4910000004, -826369.3918999998, 2946454.0133]
Baker|01135845|[-1774461.7123000007, 2555628.9224999994, -1621660.2772000008, 2652581.1383999996]
Armstrong|01383791|[-510917.7423999999, 1311016.3568000002, -459085.7105999999, 1362308.0408]
